time,ecg
741.124,0.85
741.125,0.909375
741.126,0.896875
741.127,0.915625
741.128,0.946875
741.129,0.934375
741.13,0.978125
741.131,0.990625
741.132,1.015625
741.133,1.03125
741.134,1.046875
741.135,1.034375
741.136,1.05
741.137,1.03125
741.138,1.040625
741.139,1.034375
741.14,1.046875
741.141,1.028125
741.142,1.003125
741.143,0.978125
741.144,0.96875
741.145,0.984375
741.146,0.978125
741.147,1.0125
741.148,0.9875
741.149,0.996875
741.15,0.975
741.151,1.003125
741.152,0.9875
741.153,1.003125
741.154,0.990625
741.155,1.009375
741.156,1.034375
741.157,1.065625
741.158,1.075
741.159,1.04375
741.16,1.065625
741.161,1.04375
741.162,1.053125
741.163,1.021875
741.164,1.053125
741.165,1.025
741.166,1.00625
741.167,1.03125
741.168,1.0375
741.169,1.028125
741.17,1.0125
741.171,1.0125
741.172,1.00625
741.173,1.0375
741.174,1.003125
741.175,1.021875
741.176,1.015625
741.177,1.040625
741.178,1.0375
741.179,1.05625
741.18,1.034375
741.181,1.059375
741.182,1.0625
741.183,1.084375
741.184,1.053125
741.185,1.065625
741.186,1.065625
741.187,1.01875
741.188,1.046875
741.189,1.028125
741.19,1.053125
741.191,1.053125
741.192,1.053125
741.193,1.04375
741.194,1.05
741.195,1.0375
741.196,1.04375
741.197,1.071875
741.198,1.059375
741.199,1.065625
741.2,1.084375
741.201,1.096875
741.202,1.09375
741.203,1.1125
741.204,1.096875
741.205,1.09375
741.206,1.1
741.207,1.1
741.208,1.096875
741.209,1.121875
741.21,1.09375
741.211,1.090625
741.212,1.096875
741.213,1.05625
741.214,1.0625
741.215,1.053125
741.216,1.084375
741.217,1.053125
741.218,1.0625
741.219,1.046875
741.22,1.053125
741.221,1.065625
741.222,1.0625
741.223,1.03125
741.224,1.0375
741.225,1.028125
741.226,1.034375
741.227,1.09375
741.228,1.0875
741.229,1.071875
741.23,1.075
741.231,1.10625
741.232,1.096875
741.233,1.109375
741.234,1.10625
741.235,1.159375
741.236,1.1875
741.237,1.234375
741.238,1.246875
741.239,1.246875
741.24,1.284375
741.241,1.246875
741.242,1.253125
741.243,1.184375
741.244,1.134375
741.245,1.0875
741.246,1.059375
741.247,1.00625
741.248,0.95625
741.249,0.946875
741.25,0.93125
741.251,0.9375
741.252,0.9375
741.253,0.946875
741.254,0.946875
741.255,0.9625
741.256,0.971875
741.257,1.0125
741.258,1.0375
741.259,1.04375
741.26,1.06875
741.261,1.084375
741.262,1.096875
741.263,1.11875
741.264,1.121875
741.265,1.11875
741.266,1.140625
741.267,1.134375
741.268,1.14375
741.269,1.1625
741.27,1.15625
741.271,1.140625
741.272,1.14375
741.273,1.159375
741.274,1.18125
741.275,1.16875
741.276,1.159375
741.277,1.15
741.278,1.159375
741.279,1.18125
741.28,1.159375
741.281,1.196875
741.282,1.203125
741.283,1.19375
741.284,1.203125
741.285,1.23125
741.286,1.196875
741.287,1.171875
741.288,1.2125
741.289,1.215625
741.29,1.228125
741.291,1.225
741.292,1.225
741.293,1.221875
741.294,1.240625
741.295,1.234375
741.296,1.2375
741.297,1.2375
741.298,1.21875
741.299,1.20625
741.3,1.18125
741.301,1.184375
741.302,1.178125
741.303,1.171875
741.304,1.178125
741.305,1.1875
741.306,1.16875
741.307,1.2
741.308,1.190625
741.309,1.184375
741.31,1.18125
741.311,1.184375
741.312,1.165625
741.313,1.190625
741.314,1.16875
741.315,1.171875
741.316,1.1625
741.317,1.134375
741.318,1.159375
741.319,1.134375
741.32,1.140625
741.321,1.1125
741.322,1.096875
741.323,1.109375
741.324,1.140625
741.325,1.140625
741.326,1.096875
741.327,1.115625
741.328,1.109375
741.329,1.125
741.33,1.115625
741.331,1.153125
741.332,1.140625
741.333,1.15625
741.334,1.134375
741.335,1.109375
741.336,1.075
741.337,1.0375
741.338,0.9625
741.339,0.915625
741.34,0.896875
741.341,0.859375
741.342,0.834375
741.343,0.8125
741.344,0.80625
741.345,0.809375
741.346,0.80625
741.347,0.79375
741.348,0.78125
741.349,0.79375
741.35,0.771875
741.351,0.753125
741.352,0.771875
741.353,0.765625
741.354,0.78125
741.355,0.79375
741.356,0.778125
741.357,0.790625
741.358,0.75625
741.359,0.765625
741.36,0.75
741.361,0.734375
741.362,0.7125
741.363,0.7375
741.364,0.740625
741.365,0.709375
741.366,0.734375
741.367,0.734375
741.368,0.740625
741.369,0.7125
741.37,0.728125
741.371,0.7125
741.372,0.725
741.373,0.690625
741.374,0.709375
741.375,0.684375
741.376,0.690625
741.377,0.665625
741.378,0.684375
741.379,0.6875
741.38,0.65625
741.381,0.68125
741.382,0.66875
741.383,0.684375
741.384,0.6625
741.385,0.675
741.386,0.665625
741.387,0.634375
741.388,0.653125
741.389,0.665625
741.39,0.653125
741.391,0.66875
741.392,0.684375
741.393,0.65625
741.394,0.671875
741.395,0.68125
741.396,0.684375
741.397,0.671875
741.398,0.703125
741.399,0.696875
741.4,0.696875
741.401,0.68125
741.402,0.68125
741.403,0.68125
741.404,0.6625
741.405,0.665625
741.406,0.6875
741.407,0.690625
741.408,0.703125
741.409,0.721875
741.41,0.671875
741.411,0.690625
741.412,0.675
741.413,0.71875
741.414,0.709375
741.415,0.721875
741.416,0.703125
741.417,0.703125
741.418,0.7125
741.419,0.709375
741.42,0.74375
741.421,0.746875
741.422,0.771875
741.423,0.7625
741.424,0.778125
741.425,0.775
741.426,0.7875
741.427,0.771875
741.428,0.74375
741.429,0.715625
741.43,0.728125
741.431,0.69375
741.432,0.728125
741.433,0.74375
741.434,0.709375
741.435,0.709375
741.436,0.7
741.437,0.68125
741.438,0.665625
741.439,0.69375
741.44,0.684375
741.441,0.684375
741.442,0.66875
741.443,0.640625
741.444,0.671875
741.445,0.66875
741.446,0.69375
741.447,0.684375
741.448,0.684375
741.449,0.653125
741.45,0.653125
741.451,0.621875
741.452,0.584375
741.453,0.553125
741.454,0.55
741.455,0.509375
741.456,0.509375
741.457,0.496875
741.458,0.503125
741.459,0.534375
741.46,0.51875
741.461,0.534375
741.462,0.525
741.463,0.584375
741.464,0.5625
741.465,0.565625
741.466,0.578125
741.467,0.578125
741.468,0.571875
741.469,0.6125
741.47,0.596875
741.471,0.590625
741.472,0.609375
741.473,0.6
741.474,0.61875
741.475,0.60625
741.476,0.6
741.477,0.59375
741.478,0.6125
741.479,0.6375
741.48,0.65625
741.481,0.646875
741.482,0.6125
741.483,0.634375
741.484,0.634375
741.485,0.65
741.486,0.6125
741.487,0.615625
741.488,0.6125
741.489,0.584375
741.49,0.596875
741.491,0.621875
741.492,0.590625
741.493,0.603125
741.494,0.584375
741.495,0.575
741.496,0.596875
741.497,0.596875
741.498,0.571875
741.499,0.578125
741.5,0.565625
741.501,0.55
741.502,0.578125
741.503,0.58125
741.504,0.58125
741.505,0.603125
741.506,0.609375
741.507,0.571875
741.508,0.58125
741.509,0.59375
741.51,0.559375
741.511,0.578125
741.512,0.571875
741.513,0.596875
741.514,0.58125
741.515,0.603125
741.516,0.6125
741.517,0.621875
741.518,0.59375
741.519,0.603125
741.52,0.609375
741.521,0.615625
741.522,0.609375
741.523,0.621875
741.524,0.609375
741.525,0.584375
741.526,0.63125
741.527,0.609375
741.528,0.65
741.529,0.61875
741.53,0.65
741.531,0.609375
741.532,0.615625
741.533,0.615625
741.534,0.6
741.535,0.596875
741.536,0.609375
741.537,0.59375
741.538,0.6
741.539,0.60625
741.54,0.56875
741.541,0.59375
741.542,0.603125
741.543,0.596875
741.544,0.609375
741.545,0.61875
741.546,0.603125
741.547,0.60625
741.548,0.63125
741.549,0.615625
741.55,0.646875
741.551,0.675
741.552,0.6875
741.553,0.675
741.554,0.71875
741.555,0.715625
741.556,0.73125
741.557,0.734375
741.558,0.753125
741.559,0.73125
741.56,0.753125
741.561,0.73125
741.562,0.709375
741.563,0.740625
741.564,0.725
741.565,0.734375
741.566,0.6875
741.567,0.7125
741.568,0.71875
741.569,0.74375
741.57,0.7375
741.571,0.740625
741.572,0.759375
741.573,0.734375
741.574,0.73125
741.575,0.69375
741.576,0.6625
741.577,0.609375
741.578,0.596875
741.579,0.553125
741.58,0.540625
741.581,0.503125
741.582,0.484375
741.583,0.453125
741.584,0.453125
741.585,0.446875
741.586,0.44375
741.587,0.453125
741.588,0.459375
741.589,0.4875
741.59,0.496875
741.591,0.49375
741.592,0.465625
741.593,0.490625
741.594,0.471875
741.595,0.484375
741.596,0.43125
741.597,0.4125
741.598,0.384375
741.599,0.378125
741.6,0.39375
741.601,0.390625
741.602,0.43125
741.603,0.4125
741.604,0.4125
741.605,0.38125
741.606,0.390625
741.607,0.39375
741.608,0.403125
741.609,0.39375
741.61,0.4
741.611,0.396875
741.612,0.421875
741.613,0.421875
741.614,0.421875
741.615,0.421875
741.616,0.4
741.617,0.41875
741.618,0.3875
741.619,0.409375
741.62,0.425
741.621,0.425
741.622,0.428125
741.623,0.45
741.624,0.45
741.625,0.459375
741.626,0.4625
741.627,0.44375
741.628,0.4375
741.629,0.434375
741.63,0.4625
741.631,0.41875
741.632,0.44375
741.633,0.421875
741.634,0.428125
741.635,0.4125
741.636,0.403125
741.637,0.403125
741.638,0.4
741.639,0.403125
741.64,0.384375
741.641,0.39375
741.642,0.4
741.643,0.43125
741.644,0.421875
741.645,0.446875
741.646,0.415625
741.647,0.43125
741.648,0.425
741.649,0.415625
741.65,0.4375
741.651,0.425
741.652,0.428125
741.653,0.434375
741.654,0.4125
741.655,0.421875
741.656,0.459375
741.657,0.4375
741.658,0.434375
741.659,0.446875
741.66,0.465625
741.661,0.484375
741.662,0.496875
741.663,0.496875
741.664,0.4625
741.665,0.465625
741.666,0.41875
741.667,0.36875
741.668,0.346875
741.669,0.321875
741.67,0.23125
741.671,0.271875
741.672,0.284375
741.673,0.2875
741.674,0.2875
741.675,0.284375
741.676,0.284375
741.677,0.2875
741.678,0.284375
741.679,0.2375
741.68,0.225
741.681,0.209375
741.682,0.225
741.683,0.23125
741.684,0.240625
741.685,0.240625
741.686,0.265625
741.687,0.31875
741.688,0.353125
741.689,0.403125
741.69,0.478125
741.691,0.53125
741.692,0.625
741.693,0.709375
741.694,0.78125
741.695,0.871875
741.696,0.946875
741.697,1.059375
741.698,1.184375
741.699,1.271875
741.7,1.36875
741.701,1.4375
741.702,1.509375
741.703,1.571875
741.704,1.65
741.705,1.725
741.706,1.821875
741.707,1.875
741.708,1.96875
741.709,1.934375
741.71,1.85
741.711,1.771875
741.712,1.69375
741.713,1.540625
741.714,1.40625
741.715,1.29375
741.716,1.19375
741.717,1.1125
741.718,1.040625
741.719,0.98125
741.72,0.884375
741.721,0.79375
741.722,0.69375
741.723,0.60625
741.724,0.51875
741.725,0.440625
741.726,0.365625
741.727,0.321875
741.728,0.278125
741.729,0.26875
741.73,0.24375
741.731,0.234375
741.732,0.2125
741.733,0.190625
741.734,0.196875
741.735,0.16875
741.736,0.1875
741.737,0.171875
741.738,0.190625
741.739,0.221875
741.74,0.234375
741.741,0.2375
741.742,0.26875
741.743,0.3125
741.744,0.31875
741.745,0.359375
741.746,0.3625
741.747,0.3875
741.748,0.35625
741.749,0.39375
741.75,0.359375
741.751,0.359375
741.752,0.340625
741.753,0.340625
741.754,0.33125
741.755,0.265625
741.756,0.284375
741.757,0.265625
741.758,0.24375
741.759,0.265625
741.76,0.28125
741.761,0.259375
741.762,0.315625
741.763,0.290625
741.764,0.296875
741.765,0.3
741.766,0.290625
741.767,0.3
741.768,0.321875
741.769,0.34375
741.77,0.3375
741.771,0.34375
741.772,0.346875
741.773,0.365625
741.774,0.3625
741.775,0.403125
741.776,0.421875
741.777,0.446875
741.778,0.421875
741.779,0.40625
741.78,0.390625
741.781,0.38125
741.782,0.340625
741.783,0.3
741.784,0.28125
741.785,0.225
741.786,0.221875
741.787,0.178125
741.788,0.19375
741.789,0.165625
741.79,0.19375
741.791,0.1875
741.792,0.225
741.793,0.234375
741.794,0.215625
741.795,0.225
741.796,0.234375
741.797,0.225
741.798,0.225
741.799,0.25625
741.8,0.228125
741.801,0.278125
741.802,0.24375
741.803,0.284375
741.804,0.26875
741.805,0.309375
741.806,0.28125
741.807,0.325
741.808,0.346875
741.809,0.35
741.81,0.35625
741.811,0.359375
741.812,0.359375
741.813,0.340625
741.814,0.36875
741.815,0.39375
741.816,0.38125
741.817,0.3875
741.818,0.38125
741.819,0.36875
741.82,0.365625
741.821,0.353125
741.822,0.35
741.823,0.353125
741.824,0.328125
741.825,0.346875
741.826,0.325
741.827,0.340625
741.828,0.31875
741.829,0.3375
741.83,0.33125
741.831,0.328125
741.832,0.325
741.833,0.315625
741.834,0.309375
741.835,0.3375
741.836,0.340625
741.837,0.328125
741.838,0.346875
741.839,0.325
741.84,0.340625
741.841,0.359375
741.842,0.353125
741.843,0.3375
741.844,0.35625
741.845,0.365625
741.846,0.421875
741.847,0.434375
741.848,0.46875
741.849,0.509375
741.85,0.528125
741.851,0.540625
741.852,0.540625
741.853,0.540625
741.854,0.503125
741.855,0.478125
741.856,0.4625
741.857,0.446875
741.858,0.41875
741.859,0.421875
741.86,0.425
741.861,0.421875
741.862,0.421875
741.863,0.40625
741.864,0.440625
741.865,0.415625
741.866,0.440625
741.867,0.40625
741.868,0.421875
741.869,0.403125
741.87,0.415625
741.871,0.396875
741.872,0.41875
741.873,0.415625
741.874,0.41875
741.875,0.428125
741.876,0.453125
741.877,0.471875
741.878,0.490625
741.879,0.484375
741.88,0.490625
741.881,0.521875
741.882,0.5125
741.883,0.528125
741.884,0.55
741.885,0.55
741.886,0.559375
741.887,0.5875
741.888,0.571875
741.889,0.553125
741.89,0.584375
741.891,0.56875
741.892,0.603125
741.893,0.60625
741.894,0.596875
741.895,0.609375
741.896,0.621875
741.897,0.621875
741.898,0.621875
741.899,0.65
741.9,0.65
741.901,0.678125
741.902,0.671875
741.903,0.671875
741.904,0.646875
741.905,0.665625
741.906,0.659375
741.907,0.690625
741.908,0.659375
741.909,0.678125
741.91,0.65625
741.911,0.628125
741.912,0.596875
741.913,0.596875
741.914,0.60625
741.915,0.58125
741.916,0.56875
741.917,0.55
741.918,0.55
741.919,0.534375
741.92,0.546875
741.921,0.521875
741.922,0.534375
741.923,0.5375
741.924,0.540625
741.925,0.525
741.926,0.515625
741.927,0.509375
741.928,0.5
741.929,0.525
741.93,0.478125
741.931,0.478125
741.932,0.496875
741.933,0.49375
741.934,0.484375
741.935,0.48125
741.936,0.4875
741.937,0.515625
741.938,0.515625
741.939,0.515625
741.94,0.55
741.941,0.53125
741.942,0.540625
741.943,0.528125
741.944,0.5125
741.945,0.490625
741.946,0.4875
741.947,0.4875
741.948,0.48125
741.949,0.4625
741.95,0.4375
741.951,0.44375
741.952,0.409375
741.953,0.3875
741.954,0.359375
741.955,0.384375
741.956,0.3625
741.957,0.371875
741.958,0.334375
741.959,0.290625
741.96,0.240625
741.961,0.221875
741.962,0.190625
741.963,0.14375
741.964,0.109375
741.965,0.084375
741.966,0.0625
741.967,0.059375
741.968,0.096875
741.969,0.071875
741.97,0.09375
741.971,0.115625
741.972,0.1
741.973,0.109375
741.974,0.140625
741.975,0.096875
741.976,0.0875
741.977,0.103125
741.978,0.096875
741.979,0.1125
741.98,0.125
741.981,0.14375
741.982,0.140625
741.983,0.140625
741.984,0.125
741.985,0.140625
741.986,0.1125
741.987,0.103125
741.988,0.084375
741.989,0.0875
741.99,0.1
741.991,0.078125
741.992,0.090625
741.993,0.090625
741.994,0.096875
741.995,0.0875
741.996,0.1
741.997,0.08125
741.998,0.121875
741.999,0.1
742.0,0.096875
742.001,0.121875
742.002,0.1
742.003,0.09375
742.004,0.109375
742.005,0.109375
742.006,0.10625
742.007,0.115625
742.008,0.084375
742.009,0.084375
742.01,0.09375
742.011,0.11875
742.012,0.1
742.013,0.128125
742.014,0.11875
742.015,0.128125
742.016,0.14375
742.017,0.1375
742.018,0.1375
742.019,0.14375
742.02,0.14375
742.021,0.084375
742.022,0.1125
742.023,0.128125
742.024,0.140625
742.025,0.115625
742.026,0.140625
742.027,0.109375
742.028,0.103125
742.029,0.090625
742.03,0.08125
742.031,0.121875
742.032,0.09375
742.033,0.125
742.034,0.128125
742.035,0.153125
742.036,0.109375
742.037,0.14375
742.038,0.134375
742.039,0.121875
742.04,0.121875
742.041,0.1375
742.042,0.10625
742.043,0.09375
742.044,0.0875
742.045,0.0375
742.046,0.075
742.047,0.059375
742.048,0.071875
742.049,0.05
742.05,0.084375
742.051,0.05
742.052,0.0625
742.053,0.05625
742.054,0.071875
742.055,0.065625
742.056,0.05
742.057,0.065625
742.058,0.059375
742.059,0.065625
742.06,0.04375
742.061,0.084375
742.062,0.109375
742.063,0.11875
742.064,0.11875
742.065,0.128125
742.066,0.128125
742.067,0.1375
742.068,0.115625
742.069,0.128125
742.07,0.134375
742.071,0.121875
742.072,0.121875
742.073,0.103125
742.074,0.096875
742.075,0.090625
742.076,0.078125
742.077,0.065625
742.078,0.075
742.079,0.084375
742.08,0.1
742.081,0.109375
742.082,0.1
742.083,0.1375
742.084,0.121875
742.085,0.134375
742.086,0.109375
742.087,0.115625
742.088,0.103125
742.089,0.109375
742.09,0.0875
742.091,0.075
742.092,0.071875
742.093,0.075
742.094,0.05625
742.095,0.075
742.096,0.053125
742.097,0.075
742.098,0.10625
742.099,0.06875
742.1,0.078125
742.101,0.090625
742.102,0.0875
742.103,0.075
742.104,0.084375
742.105,0.0875
742.106,0.071875
742.107,0.096875
742.108,0.090625
742.109,0.090625
742.11,0.090625
742.111,0.103125
742.112,0.096875
742.113,0.11875
742.114,0.10625
742.115,0.121875
742.116,0.13125
742.117,0.134375
742.118,0.1125
742.119,0.134375
742.12,0.128125
742.121,0.11875
742.122,0.159375
742.123,0.140625
742.124,0.1875
742.125,0.18125
742.126,0.203125
742.127,0.20625
742.128,0.19375
742.129,0.16875
742.13,0.15625
742.131,0.128125
742.132,0.103125
742.133,0.0875
742.134,0.0875
742.135,0.084375
742.136,0.05
742.137,0.103125
742.138,0.1
742.139,0.115625
742.14,0.115625
742.141,0.109375
742.142,0.09375
742.143,0.096875
742.144,0.0875
742.145,0.06875
742.146,0.1
742.147,0.103125
742.148,0.103125
742.149,0.1
742.15,0.13125
742.151,0.121875
742.152,0.184375
742.153,0.190625
742.154,0.215625
742.155,0.20625
742.156,0.203125
742.157,0.18125
742.158,0.225
742.159,0.253125
742.16,0.234375
742.161,0.24375
742.162,0.2125
742.163,0.2375
742.164,0.203125
742.165,0.240625
742.166,0.20625
742.167,0.209375
742.168,0.196875
742.169,0.153125
742.17,0.14375
742.171,0.13125
742.172,0.109375
742.173,0.09375
742.174,0.078125
742.175,0.03125
742.176,0.053125
742.177,0.015625
742.178,0.028125
742.179,-0.009375
742.18,0.015625
742.181,0.025
742.182,0.053125
742.183,0.065625
742.184,0.053125
742.185,0.071875
742.186,0.05625
742.187,0.078125
742.188,0.075
742.189,0.103125
742.19,0.0375
742.191,0.084375
742.192,0.065625
742.193,0.034375
742.194,0.015625
742.195,0.01875
742.196,-0.009375
742.197,-0.0125
742.198,0.009375
742.199,-0.021875
742.2,0.00625
742.201,-0.003125
742.202,0.015625
742.203,0.00625
742.204,0.021875
742.205,0.05
742.206,0.009375
742.207,0.03125
742.208,0.01875
742.209,0.028125
742.21,0.04375
742.211,0.071875
742.212,0.09375
742.213,0.121875
742.214,0.11875
742.215,0.153125
742.216,0.11875
742.217,0.115625
742.218,0.071875
742.219,0.06875
742.22,0.040625
742.221,0.015625
742.222,-0.00625
742.223,-0.03125
742.224,-0.0625
742.225,-0.075
742.226,-0.0875
742.227,-0.096875
742.228,-0.071875
742.229,-0.096875
742.23,-0.096875
742.231,-0.096875
742.232,-0.103125
742.233,-0.109375
742.234,-0.096875
742.235,-0.103125
742.236,-0.075
742.237,-0.06875
742.238,-0.075
742.239,-0.075
742.24,-0.096875
742.241,-0.06875
742.242,-0.075
742.243,-0.053125
742.244,-0.059375
742.245,-0.071875
742.246,-0.071875
742.247,-0.075
742.248,-0.090625
742.249,-0.090625
742.25,-0.0875
742.251,-0.0875
742.252,-0.065625
742.253,-0.059375
742.254,-0.065625
742.255,-0.090625
742.256,-0.071875
742.257,-0.0875
742.258,-0.078125
742.259,-0.08125
742.26,-0.0875
742.261,-0.096875
742.262,-0.090625
742.263,-0.078125
742.264,-0.078125
742.265,-0.075
742.266,-0.090625
742.267,-0.040625
742.268,-0.053125
742.269,-0.025
742.27,-0.0375
742.271,-0.009375
742.272,-0.034375
742.273,-0.009375
742.274,-0.03125
742.275,-0.040625
742.276,-0.028125
742.277,-0.046875
742.278,-0.053125
742.279,-0.059375
742.28,-0.084375
742.281,-0.10625
742.282,-0.096875
742.283,-0.146875
742.284,-0.178125
742.285,-0.175
742.286,-0.1875
742.287,-0.215625
742.288,-0.20625
742.289,-0.196875
742.29,-0.20625
742.291,-0.184375
742.292,-0.20625
742.293,-0.184375
742.294,-0.184375
742.295,-0.14375
742.296,-0.1375
742.297,-0.103125
742.298,-0.071875
742.299,-0.028125
742.3,0.05
742.301,0.13125
742.302,0.209375
742.303,0.284375
742.304,0.4
742.305,0.446875
742.306,0.559375
742.307,0.6125
742.308,0.765625
742.309,0.896875
742.31,1.0
742.311,1.09375
742.312,1.19375
742.313,1.24375
742.314,1.271875
742.315,1.315625
742.316,1.3625
742.317,1.440625
742.318,1.465625
742.319,1.528125
742.32,1.528125
742.321,1.4875
742.322,1.36875
742.323,1.284375
742.324,1.178125
742.325,1.0125
742.326,0.846875
742.327,0.759375
742.328,0.671875
742.329,0.59375
742.33,0.490625
742.331,0.384375
742.332,0.309375
742.333,0.178125
742.334,0.13125
742.335,0.03125
742.336,-0.059375
742.337,-0.134375
742.338,-0.178125
742.339,-0.203125
742.34,-0.225
742.341,-0.240625
742.342,-0.253125
742.343,-0.240625
742.344,-0.284375
742.345,-0.28125
742.346,-0.290625
742.347,-0.259375
742.348,-0.2625
742.349,-0.228125
742.35,-0.215625
742.351,-0.2125
742.352,-0.190625
742.353,-0.196875
742.354,-0.20625
742.355,-0.196875
742.356,-0.1625
742.357,-0.165625
742.358,-0.140625
742.359,-0.15625
742.36,-0.140625
742.361,-0.146875
742.362,-0.153125
742.363,-0.1625
742.364,-0.1625
742.365,-0.175
742.366,-0.178125
742.367,-0.153125
742.368,-0.18125
742.369,-0.165625
742.37,-0.1375
742.371,-0.1125
742.372,-0.125
742.373,-0.078125
742.374,-0.090625
742.375,-0.08125
742.376,-0.0625
742.377,-0.06875
742.378,-0.071875
742.379,-0.05625
742.38,-0.065625
742.381,-0.065625
742.382,-0.040625
742.383,-0.040625
742.384,-0.046875
742.385,-0.065625
742.386,-0.046875
742.387,-0.090625
742.388,-0.0875
742.389,-0.090625
742.39,-0.09375
742.391,-0.096875
742.392,-0.115625
742.393,-0.096875
742.394,-0.084375
742.395,-0.065625
742.396,-0.078125
742.397,-0.03125
742.398,-0.021875
742.399,0.00625
742.4,-0.01875
742.401,-0.0125
742.402,-0.0375
742.403,-0.021875
742.404,-0.0375
742.405,-0.040625
742.406,-0.040625
742.407,-0.053125
742.408,-0.053125
742.409,-0.05
742.41,-0.078125
742.411,-0.1375
742.412,-0.09375
742.413,-0.075
742.414,-0.08125
742.415,-0.065625
742.416,-0.0375
742.417,-0.053125
742.418,-0.059375
742.419,-0.053125
742.42,-0.0875
742.421,-0.053125
742.422,-0.059375
742.423,-0.0625
742.424,-0.078125
742.425,-0.059375
742.426,-0.084375
742.427,-0.059375
742.428,-0.065625
742.429,-0.075
742.43,-0.0875
742.431,-0.075
742.432,-0.075
742.433,-0.065625
742.434,-0.05625
742.435,-0.071875
742.436,-0.071875
742.437,-0.1
742.438,-0.075
742.439,-0.0875
742.44,-0.096875
742.441,-0.140625
742.442,-0.11875
742.443,-0.109375
742.444,-0.11875
742.445,-0.090625
742.446,-0.090625
742.447,-0.075
742.448,-0.071875
742.449,-0.040625
742.45,-0.046875
742.451,-0.025
742.452,-0.01875
742.453,-0.0125
742.454,-0.03125
742.455,-0.003125
742.456,0.0
742.457,-0.003125
742.458,0.003125
742.459,0.009375
742.46,-0.003125
742.461,0.009375
742.462,0.028125
742.463,0.01875
742.464,0.028125
742.465,0.03125
742.466,0.05
742.467,0.04375
742.468,0.028125
742.469,0.025
742.47,0.046875
742.471,0.053125
742.472,0.046875
742.473,0.071875
742.474,0.05
742.475,0.059375
742.476,0.071875
742.477,0.0875
742.478,0.090625
742.479,0.084375
742.48,0.096875
742.481,0.1
742.482,0.1125
742.483,0.115625
742.484,0.121875
742.485,0.115625
742.486,0.1375
742.487,0.134375
742.488,0.15
742.489,0.15
742.49,0.18125
742.491,0.178125
742.492,0.2
742.493,0.196875
742.494,0.246875
742.495,0.221875
742.496,0.221875
742.497,0.225
742.498,0.234375
742.499,0.221875
742.5,0.234375
742.501,0.271875
742.502,0.253125
742.503,0.284375
742.504,0.275
742.505,0.303125
742.506,0.315625
742.507,0.325
742.508,0.31875
742.509,0.315625
742.51,0.315625
742.511,0.315625
742.512,0.3375
742.513,0.30625
742.514,0.315625
742.515,0.303125
742.516,0.315625
742.517,0.328125
742.518,0.3375
742.519,0.365625
742.52,0.325
742.521,0.340625
742.522,0.36875
742.523,0.303125
742.524,0.259375
742.525,0.265625
742.526,0.225
742.527,0.2375
742.528,0.1875
742.529,0.18125
742.53,0.2
742.531,0.18125
742.532,0.159375
742.533,0.178125
742.534,0.153125
742.535,0.13125
742.536,0.11875
742.537,0.1
742.538,0.084375
742.539,0.078125
742.54,0.10625
742.541,0.06875
742.542,0.065625
742.543,0.046875
742.544,0.046875
742.545,0.0375
742.546,0.03125
742.547,0.015625
742.548,0.0125
742.549,0.003125
742.55,-0.01875
742.551,0.021875
742.552,0.028125
742.553,0.03125
742.554,0.021875
742.555,0.015625
742.556,0.003125
742.557,-0.015625
742.558,-0.03125
742.559,-0.028125
742.56,-0.034375
742.561,-0.003125
742.562,0.0
742.563,0.00625
742.564,0.003125
742.565,0.015625
742.566,0.040625
742.567,0.021875
742.568,0.0125
742.569,0.0125
742.57,0.00625
742.571,-0.00625
742.572,-0.021875
742.573,-0.05
742.574,-0.08125
742.575,-0.053125
742.576,-0.084375
742.577,-0.103125
742.578,-0.10625
742.579,-0.06875
742.58,-0.0875
742.581,-0.103125
742.582,-0.128125
742.583,-0.125
742.584,-0.128125
742.585,-0.140625
742.586,-0.175
742.587,-0.196875
742.588,-0.2125
742.589,-0.2375
742.59,-0.253125
742.591,-0.259375
742.592,-0.278125
742.593,-0.290625
742.594,-0.278125
742.595,-0.309375
742.596,-0.309375
742.597,-0.309375
742.598,-0.31875
742.599,-0.340625
742.6,-0.325
742.601,-0.325
742.602,-0.321875
742.603,-0.271875
742.604,-0.2875
742.605,-0.290625
742.606,-0.309375
742.607,-0.290625
742.608,-0.296875
742.609,-0.290625
742.61,-0.303125
742.611,-0.296875
742.612,-0.28125
742.613,-0.296875
742.614,-0.3125
742.615,-0.284375
742.616,-0.28125
742.617,-0.26875
742.618,-0.26875
742.619,-0.275
742.62,-0.28125
742.621,-0.265625
742.622,-0.2625
742.623,-0.26875
742.624,-0.265625
742.625,-0.265625
742.626,-0.275
742.627,-0.278125
742.628,-0.2875
742.629,-0.29375
742.63,-0.271875
742.631,-0.278125
742.632,-0.278125
742.633,-0.246875
742.634,-0.2375
742.635,-0.265625
742.636,-0.253125
742.637,-0.2625
742.638,-0.275
742.639,-0.265625
742.64,-0.24375
742.641,-0.259375
742.642,-0.23125
742.643,-0.23125
742.644,-0.228125
742.645,-0.24375
742.646,-0.215625
742.647,-0.228125
742.648,-0.2125
742.649,-0.234375
742.65,-0.2125
742.651,-0.2125
742.652,-0.234375
742.653,-0.253125
742.654,-0.25625
742.655,-0.25625
742.656,-0.275
742.657,-0.25
742.658,-0.2625
742.659,-0.25625
742.66,-0.25
742.661,-0.228125
